METADATA|ElementEntry|AssignmentNumber|ElementName|EntryType|LegislativeDataGroupName|EffectiveStartDate|EffectiveEndDate|SourceSystemId|SourceSystemOwner|Reason
MERGE|ElementEntryValue|E3408390|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408390_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408390_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408394|Taxable NIable and Pensionable Adjustment|NIable Pay|128.1|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|128.1_E3408394_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408394_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408395|Taxable NIable and Pensionable Adjustment|NIable Pay|85.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.4_E3408395_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408395_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408396|Taxable NIable and Pensionable Adjustment|NIable Pay|13.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|13.4_E3408396_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408396_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408399|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408399_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408399_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408404|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408404_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408404_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408405|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3408405_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408405_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408409|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408409_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408409_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408410|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408410_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408410_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408412|Taxable NIable and Pensionable Adjustment|NIable Pay|122.1|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|122.1_E3408412_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408412_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408416|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408416_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408416_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408430|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408430_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408430_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408431|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408431_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408431_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408432|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3408432_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408432_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408441|Taxable NIable and Pensionable Adjustment|NIable Pay|40.71|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|40.71_E3408441_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408441_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408443|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408443_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408443_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408444|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408444_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408444_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408447|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408447_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408447_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408449|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408449_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408449_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408455|Taxable NIable and Pensionable Adjustment|NIable Pay|40.7|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|40.7_E3408455_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408455_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408456|Taxable NIable and Pensionable Adjustment|NIable Pay|85.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.41_E3408456_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408456_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408465|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408465_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408465_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408468|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408468_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408468_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408473|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408473_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408473_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408481|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408481_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408481_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408486|Taxable NIable and Pensionable Adjustment|NIable Pay|56.94|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|56.94_E3408486_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408486_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408489|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408489_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408489_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408495|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408495_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408495_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408496|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408496_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408496_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408508|Taxable NIable and Pensionable Adjustment|NIable Pay|85.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.41_E3408508_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408508_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408511|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408511_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408511_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408515|Taxable NIable and Pensionable Adjustment|NIable Pay|113.87|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|113.87_E3408515_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408515_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408523|Taxable NIable and Pensionable Adjustment|NIable Pay|319.49|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|319.49_E3408523_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408523_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408526|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408526_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408526_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408528|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408528_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408528_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408529|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408529_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408529_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408530|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408530_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408530_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408531|Taxable NIable and Pensionable Adjustment|NIable Pay|108.53|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|108.53_E3408531_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408531_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408534|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408534_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408534_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408538|Taxable NIable and Pensionable Adjustment|NIable Pay|94.98|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|94.98_E3408538_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408538_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408540|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408540_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408540_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408544|Taxable NIable and Pensionable Adjustment|NIable Pay|-3950.74|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|-3950.74_E3408544_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408544_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408550|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408550_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408550_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408551|Taxable NIable and Pensionable Adjustment|NIable Pay|67.84|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.84_E3408551_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408551_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408552|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408552_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408552_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408556|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408556_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408556_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408559|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408559_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408559_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408561|Taxable NIable and Pensionable Adjustment|NIable Pay|81.4|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.4_E3408561_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408561_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408562|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408562_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408562_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408564|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408564_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408564_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408570|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408570_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408570_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408575|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408575_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408575_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408583|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408583_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408583_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408587|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408587_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408587_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408603|Taxable NIable and Pensionable Adjustment|NIable Pay|85.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|85.41_E3408603_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408603_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408617|Taxable NIable and Pensionable Adjustment|NIable Pay|142.33|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|142.33_E3408617_Taxable NIable and Pensionable Adjustment_2024/08/01_2|ElementEntry_E3408617_Taxable NIable and Pensionable Adjustment_2024/08/01_2
MERGE|ElementEntryValue|E3408622|Taxable NIable and Pensionable Adjustment|NIable Pay|56.93|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|56.93_E3408622_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408622_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408631|Taxable NIable and Pensionable Adjustment|NIable Pay|67.83|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|67.83_E3408631_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408631_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408637|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408637_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408637_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408638|Taxable NIable and Pensionable Adjustment|NIable Pay|81.41|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|81.41_E3408638_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408638_Taxable NIable and Pensionable Adjustment_2024/08/01_1
MERGE|ElementEntryValue|E3408643|Taxable NIable and Pensionable Adjustment|NIable Pay|135.67|2024/08/01|2024/08/31|GB Legislative Data Group|E|DataMigration|135.67_E3408643_Taxable NIable and Pensionable Adjustment_2024/08/01_1|ElementEntry_E3408643_Taxable NIable and Pensionable Adjustment_2024/08/01_1
